#	Country	Total Cases	New Cases	Total Deaths	New Deaths	Total Recover	New Recorver	Active Cases	Serious Critical	Cases/1M pop	Deaths/1M pop	Total tests	Tests/1M pop	Population	Continent
199	Faeroe Islands	3,688	+62	13		3,193	+40	482	7	75,072	265	567,000	11,541,750	49,126	Europe
200	Turks and Caicos	3,099	+3	24		3,021		54		78,537	608	94,789	2,402,215	39,459	North America
201	Caribbean Netherlands	2,970	+32	22		2,675	+15	273		111,784	828	30,126	1,133,878	26,569	North America
202	British Virgin Islands	2,809	+44	38		N/A	N/A	N/A	7	92,050	1,245	82,570	2,705,794	30,516	North America
203	Saint Kitts and Nevis	2,786		28		2,742	+4	16	1	51,850	521	56,774	1,056,614	53,732	North America
204	Bhutan	2,640		3		2,623		14		3,369	4	1,244,143	1,587,626	783,650	Asia
205	St. Barth	1,603	+2	6		N/A	N/A	N/A		161,593	605	56,491	5,694,657	9,920	North America
206	Greenland	1,456				1,156		300	2	25,584		110,294	1,938,043	56,910	North America
207	Anguilla	1,386		3		1,273		110		91,226	197	51,382	3,381,952	15,193	North America
208	Diamond Princess	712		13		699		0							
209	Wallis and Futuna	445		7		438		0		40,602	639	20,508	1,871,168	10,960	Australia/Oceania
210	Falkland Islands	83	+4			N/A	N/A	N/A		22,909		8,316	2,295,335	3,623	South America
211	Macao	77				77		0		116		5,019	7,583	661,877	Asia
212	Saint Pierre Miquelon	59				32		27		10,254		11,864	2,061,870	5,754	North America
213	Montserrat	44		1		41		2		8,807	200	2,920	584,468	4,996	North America
214	Vatican City	27				27		0		33,582				804	Europe
215	Solomon Islands	20				20		0		28		4,500	6,332	710,720	Australia/Oceania
216	Western Sahara	10		1		8		1		16	2			618,121	Africa
217	MS Zaandam	9		2		7		0							
218	Palau	8				8		0		439		11,133	611,166	18,216	Australia/Oceania
219	Vanuatu	6		1		3		2		19	3	23,000	72,486	317,303	Australia/Oceania
220	Marshall Islands	4				4		0		67				59,756	Australia/Oceania
221	Samoa	3				3		0		15				200,283	Australia/Oceania
222	Saint Helena	2				2		0		328				6,103	Africa
223	Micronesia	1				1		0		9				116,732	Australia/Oceania
224	Tonga	1				1		0		9				107,393	Australia/Oceania
0	Africa	8,748,390	+12,802	223,815	+149	8,135,065	+5,173	389,510	1,847						Africa
0	Asia	82,214,757	+90,433	1,215,458	+1,551	79,494,841	+80,532	1,504,458	30,870						Asia
0	Europe	74,107,717	+417,282	1,419,797	+4,383	65,148,910	+259,272	7,539,010	22,015						Europe
0	North America	59,290,493	+140,693	1,196,332	+2,060	47,817,170	+91,377	10,276,991	19,501						North America
0	Oceania	372,154	+2,016	4,232	+14	332,327	+1,047	35,595	157						Australia/Oceania
0	South America	39,008,494	+20,624	1,182,464	+405	37,096,290	+24,269	729,740	12,706						South America
0	World	263,740,710	+683,497	5,242,099	+8,554	238,024,262	+462,879	20,474,349	87,099	33,835	672.5				All
